id_estudiante,codigo_universitario,nombres,apellidos,edad,sexo,carrera,facultad,ciclo,fecha_nacimiento,estado_matricula,promedio_general,asistencia,cursos_aprobados,cursos_desaprobados,creditos_aprobados,ciclo_academico,riesgo_academico,nivel_estres_num,nivel_ansiedad_num,bienestar_general,horas_sueno,actividad_fisica,estado_emocional,horas_ejercicio,frecuencia_semanal
4032,202604032,Nicodemo,Tomé,30,Femenino,Marketing,Ciencias Empresariales,9,1998-07-17,Reserva,17.41,96.68,8,0,32,2026-I,Bajo,7,7,4.77,8,5,Ansioso,2.8,7
4033,202604033,Aitana,Esteban,17,Masculino,Psicología,Ciencias de la Salud,4,1997-12-12,Retirado,19.38,62.64,7,2,28,2026-I,Bajo,3,8,1.56,6,5,Feliz,0.3,3
4034,202604034,Candelas,Sosa,21,Femenino,Ingeniería de Sistemas,Ingeniería,10,2002-07-11,Retirado,13.6,84.05,5,1,20,2026-I,Medio,5,8,3.63,8,3,Motivado,1.8,7
4035,202604035,Isidoro,Vélez,28,Masculino,Psicología,Ciencias de la Salud,2,2008-09-23,Reserva,18.57,90.82,5,2,20,2026-I,Bajo,6,9,2.13,7,2,Feliz,0.1,2
4036,202604036,Armida,Benet,28,Masculino,Psicología,Ciencias de la Salud,7,1998-08-24,Retirado,10.35,81.44,4,0,16,2026-I,Alto,7,1,4.38,7,2,Tranquilo,1.1,6
4037,202604037,Reina,Velasco,18,Masculino,Arquitectura,Arquitectura,8,2005-10-21,Retirado,13.63,97.0,4,2,16,2026-I,Medio,2,5,1.64,10,4,Motivado,0.9,2
4038,202604038,Ruben,Echeverría,27,Masculino,Enfermería,Ciencias de la Salud,2,2001-09-30,Matriculado,14.94,80.05,4,2,16,2026-I,Medio,1,3,3.58,7,3,Tranquilo,0.3,3
4039,202604039,Concha,Barbero,23,Femenino,Marketing,Ciencias Empresariales,3,2003-12-26,Reserva,12.59,66.0,8,2,32,2026-I,Alto,6,4,1.36,7,5,Feliz,0.0,7
4040,202604040,Florencio,Barberá,22,Femenino,Psicología,Ciencias de la Salud,4,2004-10-13,Matriculado,14.42,79.87,6,3,24,2026-I,Medio,5,4,4.39,8,5,Tranquilo,0.2,1
4041,202604041,Eufemia,Madrid,19,Femenino,Ingeniería de Sistemas,Ingeniería,3,2000-03-11,Matriculado,17.6,96.55,4,0,16,2026-I,Bajo,2,3,2.8,7,1,Estresado,2.9,2
4042,202604042,Gabriel,Lloret,25,Femenino,Arquitectura,Arquitectura,5,2004-01-01,Reserva,16.7,64.45,6,3,24,2026-I,Bajo,3,9,2.24,6,2,Feliz,1.5,6
4043,202604043,Carmen,Alegria,29,Masculino,Contabilidad,Ciencias Empresariales,2,2005-06-23,Retirado,19.96,84.88,7,2,28,2026-I,Bajo,1,5,4.93,7,5,Tranquilo,2.5,6
4044,202604044,Gabino,Armengol,23,Masculino,Administración,Ciencias Empresariales,7,2004-05-14,Retirado,12.03,98.93,7,0,28,2026-I,Alto,10,9,3.51,8,5,Feliz,1.9,4
4045,202604045,Bernardita,Gargallo,26,Femenino,Psicología,Ciencias de la Salud,2,2005-07-12,Reserva,16.9,74.02,5,3,20,2026-I,Bajo,6,1,3.36,5,2,Motivado,2.7,5
4046,202604046,Ainara,Paz,28,Femenino,Marketing,Ciencias Empresariales,3,1999-11-25,Retirado,10.46,81.87,8,1,32,2026-I,Alto,3,8,1.24,8,4,Motivado,0.8,3
4047,202604047,Sonia,Sans,21,Femenino,Enfermería,Ciencias de la Salud,5,2006-03-25,Retirado,18.79,77.34,6,3,24,2026-I,Bajo,6,10,1.48,4,1,Feliz,0.2,7
4048,202604048,Guadalupe,Sevillano,30,Masculino,Arquitectura,Arquitectura,6,1998-10-17,Retirado,11.27,74.22,5,0,20,2026-I,Alto,9,9,1.29,5,4,Tranquilo,1.6,4
4049,202604049,Pelayo,Gallego,20,Masculino,Ingeniería de Sistemas,Ingeniería,4,2002-09-22,Reserva,15.08,64.04,8,1,32,2026-I,Medio,4,10,2.31,5,2,Ansioso,2.2,5
4050,202604050,Maxi,Lago,18,Femenino,Derecho,Derecho,7,2002-06-01,Retirado,13.62,86.36,4,1,16,2026-I,Medio,1,2,4.98,9,2,Motivado,0.8,1
4051,202604051,Rosalina,Acuña,21,Masculino,Marketing,Ciencias Empresariales,5,1998-01-17,Matriculado,11.88,97.95,8,0,32,2026-I,Alto,8,6,2.75,6,3,Ansioso,3.0,7
4052,202604052,Gil,Haro,29,Masculino,Arquitectura,Arquitectura,4,2005-01-11,Matriculado,18.63,62.69,4,3,16,2026-I,Bajo,6,5,4.36,7,4,Ansioso,1.3,1
4053,202604053,Francisco Jose,Ochoa,23,Femenino,Arquitectura,Arquitectura,6,1996-05-23,Retirado,17.37,86.91,4,3,16,2026-I,Bajo,2,8,1.58,8,4,Ansioso,0.5,7
4054,202604054,Inocencio,Calderon,30,Masculino,Psicología,Ciencias de la Salud,5,2005-09-06,Reserva,14.34,96.45,4,3,16,2026-I,Medio,3,3,4.26,5,5,Ansioso,1.0,1
4055,202604055,Esther,Sanabria,23,Femenino,Enfermería,Ciencias de la Salud,5,2007-01-25,Matriculado,17.06,81.89,6,0,24,2026-I,Bajo,1,6,2.07,4,1,Tranquilo,1.0,2
4056,202604056,Verónica,Jódar,29,Masculino,Ingeniería de Sistemas,Ingeniería,1,2007-12-20,Reserva,16.65,90.44,8,2,32,2026-I,Bajo,7,2,3.78,8,1,Tranquilo,1.4,5
4057,202604057,Lidia,Uriarte,20,Masculino,Enfermería,Ciencias de la Salud,2,1997-11-24,Retirado,13.29,95.38,8,0,32,2026-I,Medio,1,9,2.84,9,1,Ansioso,1.3,3
4058,202604058,Mercedes,Collado,23,Femenino,Administración,Ciencias Empresariales,7,1999-09-19,Reserva,14.22,61.96,7,0,28,2026-I,Medio,10,9,4.6,7,4,Tranquilo,1.6,1
4059,202604059,Martina,Ramón,25,Femenino,Enfermería,Ciencias de la Salud,3,1996-11-13,Retirado,15.5,80.64,4,1,16,2026-I,Medio,8,10,2.2,4,1,Ansioso,2.8,3
4060,202604060,Cándido,Gonzalez,25,Femenino,Administración,Ciencias Empresariales,2,2003-11-07,Matriculado,16.66,81.73,4,3,16,2026-I,Bajo,2,2,2.52,10,4,Tranquilo,1.5,3
4061,202604061,Constanza,Mínguez,28,Femenino,Ingeniería de Sistemas,Ingeniería,10,2004-02-17,Reserva,15.59,94.58,6,0,24,2026-I,Medio,8,6,2.83,4,4,Tranquilo,0.9,1
4062,202604062,Angelino,Mur,19,Femenino,Contabilidad,Ciencias Empresariales,9,1999-01-22,Matriculado,11.92,84.52,5,2,20,2026-I,Alto,7,10,3.47,7,1,Motivado,2.4,6
4063,202604063,Maricruz,Saavedra,23,Femenino,Arquitectura,Arquitectura,6,1996-02-11,Matriculado,14.64,85.03,4,0,16,2026-I,Medio,3,5,4.54,4,2,Motivado,1.6,4
4064,202604064,Diego,Cuervo,21,Femenino,Psicología,Ciencias de la Salud,7,2008-10-24,Matriculado,10.44,71.0,8,0,32,2026-I,Alto,10,7,4.5,5,4,Motivado,2.7,2
4065,202604065,Trinidad,Malo,20,Femenino,Contabilidad,Ciencias Empresariales,7,2005-11-08,Matriculado,13.5,64.75,8,2,32,2026-I,Medio,1,10,3.2,6,2,Motivado,2.1,2
4066,202604066,Narcisa,Exposito,23,Femenino,Marketing,Ciencias Empresariales,6,1996-02-09,Reserva,18.02,95.22,4,3,16,2026-I,Bajo,1,6,4.75,7,2,Feliz,0.7,3
4067,202604067,Cristian,Crespi,29,Masculino,Psicología,Ciencias de la Salud,9,1998-07-01,Retirado,14.73,80.66,6,2,24,2026-I,Medio,1,7,3.24,5,5,Ansioso,1.5,7
4068,202604068,Edelmira,Peñalver,26,Femenino,Marketing,Ciencias Empresariales,8,2008-04-18,Matriculado,19.23,83.35,4,2,16,2026-I,Bajo,3,8,3.88,10,1,Tranquilo,2.8,4
4069,202604069,Máximo,Elías,17,Femenino,Psicología,Ciencias de la Salud,8,2006-10-02,Matriculado,14.52,60.06,8,0,32,2026-I,Medio,9,9,3.23,5,2,Tranquilo,1.3,7
4070,202604070,Jaime,Terrón,24,Masculino,Marketing,Ciencias Empresariales,2,2006-12-23,Reserva,10.03,86.7,8,3,32,2026-I,Alto,5,3,4.94,6,2,Feliz,0.1,2
4071,202604071,Hortensia,Lasa,20,Femenino,Psicología,Ciencias de la Salud,8,2001-07-17,Retirado,18.11,94.14,4,0,16,2026-I,Bajo,1,1,3.35,9,3,Ansioso,0.4,1
4072,202604072,Irene,Uribe,25,Masculino,Psicología,Ciencias de la Salud,4,1996-12-10,Reserva,11.08,67.52,8,0,32,2026-I,Alto,8,2,2.21,8,5,Motivado,2.6,3
4073,202604073,Blas,Raya,24,Femenino,Derecho,Derecho,10,2006-11-02,Retirado,13.45,92.37,8,1,32,2026-I,Medio,7,9,2.48,8,1,Tranquilo,2.9,3
4074,202604074,Constanza,Madrigal,25,Masculino,Derecho,Derecho,3,1999-09-16,Matriculado,14.16,66.84,7,2,28,2026-I,Medio,9,7,4.88,6,2,Ansioso,0.0,4
4075,202604075,Dani,Meléndez,21,Masculino,Derecho,Derecho,7,1998-06-10,Reserva,19.6,92.6,4,3,16,2026-I,Bajo,9,9,4.59,6,1,Estresado,1.3,1
4076,202604076,Luis,Berenguer,18,Femenino,Contabilidad,Ciencias Empresariales,1,1999-02-25,Matriculado,12.7,66.28,4,0,16,2026-I,Alto,5,2,4.34,4,1,Estresado,0.2,4
4077,202604077,Nazaret,Torres,26,Masculino,Contabilidad,Ciencias Empresariales,7,1997-08-10,Retirado,17.4,67.25,4,3,16,2026-I,Bajo,7,9,2.08,5,1,Motivado,0.1,2
4078,202604078,Albert,Medina,26,Masculino,Administración,Ciencias Empresariales,5,1997-01-07,Reserva,17.84,68.57,4,0,16,2026-I,Bajo,10,6,3.99,6,1,Ansioso,2.4,7
4079,202604079,Ángela,Quintanilla,28,Masculino,Enfermería,Ciencias de la Salud,8,2005-06-24,Matriculado,12.85,90.68,8,3,32,2026-I,Alto,8,3,4.22,9,2,Feliz,1.6,5
4080,202604080,Clarisa,Alsina,21,Femenino,Marketing,Ciencias Empresariales,3,2007-04-07,Matriculado,10.37,68.43,4,2,16,2026-I,Alto,5,5,3.93,7,1,Tranquilo,1.9,6
4081,202604081,Nidia,Exposito,28,Masculino,Enfermería,Ciencias de la Salud,2,2000-10-07,Reserva,16.8,65.78,5,2,20,2026-I,Bajo,2,2,2.11,7,5,Feliz,2.6,4
4082,202604082,Charo,Zapata,30,Masculino,Enfermería,Ciencias de la Salud,8,1999-09-27,Matriculado,18.21,67.67,8,1,32,2026-I,Bajo,4,10,2.17,7,1,Motivado,2.2,2
4083,202604083,Martina,Benitez,27,Masculino,Derecho,Derecho,3,2006-05-19,Matriculado,14.89,72.58,7,2,28,2026-I,Medio,8,2,2.68,6,1,Feliz,0.8,5
4084,202604084,Matilde,Murcia,21,Masculino,Arquitectura,Arquitectura,5,2001-01-07,Retirado,18.22,88.56,6,0,24,2026-I,Bajo,6,7,2.23,7,2,Tranquilo,1.4,7
4085,202604085,Alonso,Camps,23,Masculino,Ingeniería de Sistemas,Ingeniería,4,1996-05-11,Reserva,18.41,97.36,5,0,20,2026-I,Bajo,8,6,3.55,8,4,Tranquilo,0.8,4
4086,202604086,Asdrubal,Aguirre,23,Femenino,Arquitectura,Arquitectura,7,2006-08-21,Retirado,18.95,76.88,7,2,28,2026-I,Bajo,7,7,4.74,10,3,Tranquilo,2.1,2
4087,202604087,Ezequiel,Lobo,26,Femenino,Derecho,Derecho,1,2007-12-29,Matriculado,17.03,66.64,4,3,16,2026-I,Bajo,3,3,1.44,9,3,Ansioso,0.6,2
4088,202604088,Martirio,Ribera,18,Femenino,Derecho,Derecho,7,2007-03-20,Matriculado,17.21,60.53,6,1,24,2026-I,Bajo,5,10,3.05,6,5,Feliz,2.5,3
4089,202604089,Manu,Bernad,23,Femenino,Administración,Ciencias Empresariales,2,2002-06-20,Reserva,17.64,76.01,8,1,32,2026-I,Bajo,1,6,3.38,4,5,Motivado,1.4,3
4090,202604090,Jose Antonio,Laguna,17,Femenino,Psicología,Ciencias de la Salud,8,1997-08-21,Retirado,16.19,68.67,8,0,32,2026-I,Bajo,5,2,1.07,4,4,Ansioso,0.1,5
4091,202604091,Teófilo,Marco,21,Femenino,Arquitectura,Arquitectura,2,2004-07-02,Matriculado,10.59,96.43,5,2,20,2026-I,Alto,5,1,1.5,9,5,Ansioso,0.5,6
4092,202604092,Yago,Nogués,26,Femenino,Contabilidad,Ciencias Empresariales,1,2004-05-19,Matriculado,16.88,99.62,4,2,16,2026-I,Bajo,2,3,4.17,9,1,Ansioso,1.0,5
4093,202604093,Elena,Olmedo,21,Masculino,Arquitectura,Arquitectura,10,2004-08-20,Retirado,15.75,77.58,6,1,24,2026-I,Medio,7,7,2.35,10,2,Estresado,2.4,1
4094,202604094,Marcela,Gargallo,20,Masculino,Administración,Ciencias Empresariales,9,2000-08-20,Matriculado,11.09,86.82,7,0,28,2026-I,Alto,3,6,1.8,5,4,Feliz,2.6,3
4095,202604095,Emilio,Aguilera,27,Femenino,Administración,Ciencias Empresariales,6,2005-09-01,Matriculado,14.7,72.46,5,0,20,2026-I,Medio,9,2,4.5,4,3,Estresado,1.7,2
4096,202604096,Aurelia,Duarte,24,Masculino,Enfermería,Ciencias de la Salud,3,2000-07-31,Matriculado,11.16,75.0,7,1,28,2026-I,Alto,9,5,2.4,10,2,Ansioso,1.0,5
4097,202604097,Casandra,Barreda,20,Masculino,Enfermería,Ciencias de la Salud,3,1996-03-04,Matriculado,19.27,68.12,5,0,20,2026-I,Bajo,2,3,2.24,6,4,Estresado,2.1,2
4098,202604098,Santiago,Santana,18,Femenino,Administración,Ciencias Empresariales,4,2006-02-10,Retirado,19.6,71.04,7,1,28,2026-I,Bajo,5,1,4.05,4,1,Ansioso,1.3,1
4099,202604099,Rosa María,Bru,26,Femenino,Contabilidad,Ciencias Empresariales,5,1996-03-31,Reserva,10.09,74.89,8,2,32,2026-I,Alto,10,4,2.7,4,1,Estresado,0.9,1
4100,202604100,Sosimo,Salamanca,20,Masculino,Psicología,Ciencias de la Salud,4,2003-11-28,Reserva,18.5,96.34,5,2,20,2026-I,Bajo,5,2,4.48,6,1,Tranquilo,0.1,1
4101,202604101,Mariana,Garcés,25,Masculino,Marketing,Ciencias Empresariales,6,2008-10-14,Reserva,16.63,70.44,7,2,28,2026-I,Bajo,4,9,2.7,9,4,Feliz,0.4,6
4102,202604102,Yésica,Gomila,22,Masculino,Arquitectura,Arquitectura,8,2009-02-09,Matriculado,17.67,61.68,7,0,28,2026-I,Bajo,10,1,2.92,5,5,Ansioso,2.9,6
4103,202604103,Encarna,Arce,23,Femenino,Arquitectura,Arquitectura,8,2000-09-24,Matriculado,13.86,63.91,5,3,20,2026-I,Medio,4,10,3.96,9,2,Tranquilo,1.2,2
4104,202604104,Yéssica,Padilla,18,Masculino,Marketing,Ciencias Empresariales,3,2006-01-17,Matriculado,13.34,71.49,7,0,28,2026-I,Medio,6,10,4.3,9,2,Tranquilo,0.7,3
4105,202604105,Ramiro,Seguí,29,Masculino,Contabilidad,Ciencias Empresariales,6,2004-02-07,Reserva,18.99,74.72,5,1,20,2026-I,Bajo,10,7,1.05,4,2,Tranquilo,2.0,3
4106,202604106,Asdrubal,Echevarría,21,Masculino,Derecho,Derecho,4,2008-08-03,Matriculado,14.6,73.49,4,3,16,2026-I,Medio,9,3,3.47,8,2,Ansioso,2.6,3
4107,202604107,Yésica,Cal,23,Femenino,Contabilidad,Ciencias Empresariales,4,2007-11-01,Retirado,12.32,69.91,6,0,24,2026-I,Alto,4,10,2.56,7,2,Estresado,0.6,6
4108,202604108,Marino,Morell,26,Femenino,Contabilidad,Ciencias Empresariales,8,2002-06-19,Retirado,12.3,89.8,4,1,16,2026-I,Alto,8,5,2.42,6,3,Estresado,2.1,6
4109,202604109,Soledad,Company,25,Femenino,Ingeniería de Sistemas,Ingeniería,6,2001-06-04,Retirado,18.6,67.32,4,3,16,2026-I,Bajo,10,10,4.51,8,1,Motivado,1.8,4
4110,202604110,Alonso,Cazorla,24,Femenino,Derecho,Derecho,2,2008-01-25,Retirado,13.22,89.33,6,1,24,2026-I,Medio,6,10,1.32,9,1,Tranquilo,2.2,3
4111,202604111,Wálter,Cifuentes,21,Femenino,Administración,Ciencias Empresariales,8,2006-02-03,Reserva,18.29,66.43,5,3,20,2026-I,Bajo,2,2,3.17,6,3,Feliz,2.2,1
4112,202604112,Flavia,Ibarra,20,Masculino,Derecho,Derecho,10,2000-12-22,Reserva,14.47,64.41,4,1,16,2026-I,Medio,3,6,3.05,8,2,Tranquilo,0.8,3
4113,202604113,Silvio,Montaña,21,Femenino,Contabilidad,Ciencias Empresariales,6,2008-05-21,Retirado,19.53,97.41,4,0,16,2026-I,Bajo,3,9,4.47,8,5,Ansioso,0.3,1
4114,202604114,Marcio,Pablo,22,Femenino,Marketing,Ciencias Empresariales,4,2007-12-16,Reserva,19.03,73.68,6,3,24,2026-I,Bajo,9,4,4.13,7,1,Ansioso,1.4,6
4115,202604115,María Luisa,Escamilla,27,Masculino,Contabilidad,Ciencias Empresariales,6,2009-04-09,Matriculado,11.93,75.07,7,0,28,2026-I,Alto,9,3,1.44,5,1,Motivado,2.9,3
4116,202604116,Vicenta,Collado,26,Femenino,Administración,Ciencias Empresariales,2,2000-03-01,Retirado,17.81,91.74,8,3,32,2026-I,Bajo,7,3,3.81,6,2,Ansioso,0.1,3
4117,202604117,Cruz,Sanabria,29,Femenino,Marketing,Ciencias Empresariales,6,2000-07-26,Matriculado,11.74,93.96,6,0,24,2026-I,Alto,10,3,3.45,7,1,Motivado,1.1,5
4118,202604118,Jonatan,Ferrera,30,Femenino,Derecho,Derecho,3,1997-10-12,Matriculado,13.55,93.66,6,2,24,2026-I,Medio,6,5,3.91,8,4,Motivado,2.5,7
4119,202604119,Martina,Moliner,24,Masculino,Administración,Ciencias Empresariales,4,2009-01-20,Retirado,11.86,74.64,8,3,32,2026-I,Alto,4,8,1.11,9,4,Motivado,0.4,1
4120,202604120,Débora,Torralba,26,Femenino,Ingeniería de Sistemas,Ingeniería,6,1995-09-19,Reserva,16.26,91.8,7,0,28,2026-I,Bajo,4,3,3.38,6,1,Estresado,2.6,2
4121,202604121,Narciso,Carvajal,21,Femenino,Administración,Ciencias Empresariales,4,2008-03-14,Reserva,18.76,71.31,7,3,28,2026-I,Bajo,8,1,1.95,4,2,Estresado,1.2,7
4122,202604122,Pacífica,Granados,23,Femenino,Enfermería,Ciencias de la Salud,2,2002-06-17,Retirado,16.68,78.26,4,1,16,2026-I,Bajo,9,5,4.63,4,3,Motivado,2.9,1
4123,202604123,Lorena,Blazquez,19,Femenino,Enfermería,Ciencias de la Salud,7,2005-06-04,Retirado,13.32,64.93,6,1,24,2026-I,Medio,3,8,2.09,7,1,Feliz,0.7,3
4124,202604124,Inés,Rosado,29,Femenino,Administración,Ciencias Empresariales,1,1999-08-10,Matriculado,10.0,74.92,6,1,24,2026-I,Alto,8,2,3.36,6,5,Estresado,0.8,1
4125,202604125,Dolores,Ureña,21,Femenino,Ingeniería de Sistemas,Ingeniería,1,1996-01-29,Retirado,16.04,78.91,4,3,16,2026-I,Bajo,2,3,3.72,5,3,Estresado,0.3,3
4126,202604126,Marino,Company,27,Masculino,Arquitectura,Arquitectura,3,2002-09-15,Reserva,16.26,82.41,5,2,20,2026-I,Bajo,3,1,1.45,8,1,Feliz,0.7,1
4127,202604127,Inés,Vidal,18,Femenino,Psicología,Ciencias de la Salud,10,2005-09-23,Reserva,15.95,85.42,5,0,20,2026-I,Medio,2,6,4.22,5,2,Ansioso,1.0,7
4128,202604128,Noa,Bernad,17,Femenino,Ingeniería de Sistemas,Ingeniería,2,2003-06-19,Retirado,18.32,94.36,8,3,32,2026-I,Bajo,8,7,2.53,7,1,Tranquilo,2.6,4
4129,202604129,Ainara,Corral,28,Femenino,Ingeniería de Sistemas,Ingeniería,5,2008-02-27,Matriculado,14.28,74.19,6,0,24,2026-I,Medio,2,9,1.92,8,3,Feliz,2.5,6
4130,202604130,Tristán,Batlle,24,Masculino,Administración,Ciencias Empresariales,5,2000-12-11,Matriculado,16.59,96.49,6,0,24,2026-I,Bajo,10,4,2.29,4,4,Motivado,2.2,7
4131,202604131,Rodolfo,Ramis,19,Masculino,Derecho,Derecho,5,2009-06-05,Retirado,14.33,88.37,6,2,24,2026-I,Medio,2,4,4.73,4,3,Tranquilo,2.5,1
4132,202604132,Concepción,Torres,30,Femenino,Contabilidad,Ciencias Empresariales,6,1997-05-12,Retirado,14.15,87.83,8,1,32,2026-I,Medio,6,3,2.89,8,2,Tranquilo,1.2,5
4133,202604133,Victor,Pedrero,22,Femenino,Arquitectura,Arquitectura,9,2005-01-16,Retirado,14.08,93.91,7,2,28,2026-I,Medio,8,1,4.84,10,2,Feliz,1.9,4
4134,202604134,Javiera,Losada,27,Masculino,Enfermería,Ciencias de la Salud,10,2001-06-10,Retirado,13.3,70.12,4,1,16,2026-I,Medio,5,10,2.02,5,1,Estresado,2.0,5
4135,202604135,Josefina,Peinado,21,Masculino,Derecho,Derecho,3,2007-10-21,Matriculado,13.29,62.33,8,2,32,2026-I,Medio,8,2,4.51,10,3,Estresado,2.5,6
4136,202604136,Aura,Rico,17,Masculino,Ingeniería de Sistemas,Ingeniería,2,2004-05-28,Retirado,16.54,70.0,5,3,20,2026-I,Bajo,7,10,5.0,4,5,Feliz,2.4,5
4137,202604137,Guadalupe,Barros,25,Masculino,Administración,Ciencias Empresariales,2,1996-05-15,Matriculado,16.95,61.76,5,3,20,2026-I,Bajo,8,1,3.03,9,3,Ansioso,2.1,3
4138,202604138,Joan,Vidal,22,Femenino,Derecho,Derecho,8,2001-12-18,Matriculado,13.16,63.58,5,1,20,2026-I,Medio,2,10,3.72,6,1,Feliz,0.0,3
4139,202604139,Buenaventura,Barragán,22,Masculino,Arquitectura,Arquitectura,2,2001-11-30,Reserva,17.26,73.66,5,3,20,2026-I,Bajo,2,5,4.22,5,1,Feliz,0.0,5
4140,202604140,Claudia,Garcés,21,Masculino,Marketing,Ciencias Empresariales,8,1997-06-10,Reserva,16.42,66.62,6,0,24,2026-I,Bajo,3,9,2.47,7,5,Motivado,0.2,7
4141,202604141,Pastora,Comas,25,Masculino,Derecho,Derecho,1,2002-05-22,Retirado,15.64,97.25,6,2,24,2026-I,Medio,4,3,2.85,10,1,Tranquilo,2.0,5
4142,202604142,Ramón,Soler,20,Masculino,Ingeniería de Sistemas,Ingeniería,2,1996-08-26,Matriculado,12.37,91.72,7,3,28,2026-I,Alto,6,4,4.13,9,3,Tranquilo,0.7,3
4143,202604143,Clementina,Vilaplana,27,Femenino,Arquitectura,Arquitectura,10,2000-10-03,Reserva,11.14,61.57,6,0,24,2026-I,Alto,1,8,2.06,10,4,Estresado,0.4,5
4144,202604144,Adelia,Sedano,18,Masculino,Marketing,Ciencias Empresariales,2,1998-07-16,Retirado,17.73,90.03,8,0,32,2026-I,Bajo,8,7,4.42,10,1,Ansioso,2.0,7
4145,202604145,Roberto,Girona,29,Masculino,Arquitectura,Arquitectura,5,2003-11-17,Matriculado,18.92,74.74,8,3,32,2026-I,Bajo,8,8,2.63,9,4,Estresado,2.1,2
4146,202604146,Vicenta,Blanch,23,Masculino,Arquitectura,Arquitectura,8,2003-01-22,Matriculado,18.88,67.04,8,3,32,2026-I,Bajo,8,4,4.81,10,4,Motivado,0.6,1
4147,202604147,Ana,Méndez,23,Femenino,Arquitectura,Arquitectura,3,2008-02-13,Retirado,14.56,75.38,5,0,20,2026-I,Medio,7,9,3.52,9,2,Estresado,0.7,2
4148,202604148,Micaela,Bolaños,23,Femenino,Ingeniería de Sistemas,Ingeniería,5,2007-05-08,Reserva,16.54,75.77,6,1,24,2026-I,Bajo,1,7,4.99,8,5,Ansioso,2.8,5
4149,202604149,Enrique,Anguita,27,Masculino,Psicología,Ciencias de la Salud,4,1998-06-27,Retirado,19.84,61.26,4,0,16,2026-I,Bajo,5,5,1.51,7,5,Ansioso,3.0,3
4150,202604150,Prudencia,Royo,21,Femenino,Arquitectura,Arquitectura,7,1997-06-21,Matriculado,14.16,70.33,6,0,24,2026-I,Medio,5,5,4.99,4,4,Motivado,0.3,6
4151,202604151,Nereida,Catalá,24,Masculino,Enfermería,Ciencias de la Salud,1,1999-07-24,Matriculado,17.68,68.83,6,0,24,2026-I,Bajo,8,10,1.06,10,4,Ansioso,2.4,1
4152,202604152,Ana,Sánchez,29,Femenino,Contabilidad,Ciencias Empresariales,1,2002-07-25,Reserva,17.49,94.89,4,3,16,2026-I,Bajo,9,1,3.77,8,3,Estresado,1.8,1
4153,202604153,Raúl,Marqués,27,Femenino,Contabilidad,Ciencias Empresariales,1,1998-09-28,Retirado,17.24,95.21,8,0,32,2026-I,Bajo,9,1,2.76,5,3,Motivado,2.9,4
4154,202604154,Adriana,Martí,30,Femenino,Arquitectura,Arquitectura,3,1997-10-26,Matriculado,12.35,75.17,8,3,32,2026-I,Alto,10,7,4.1,7,4,Motivado,0.8,3
4155,202604155,Graciela,Núñez,28,Masculino,Enfermería,Ciencias de la Salud,1,2000-10-20,Retirado,19.74,74.86,4,2,16,2026-I,Bajo,9,6,4.04,8,1,Ansioso,2.1,3
4156,202604156,Evaristo,Vilalta,18,Masculino,Administración,Ciencias Empresariales,8,1997-11-18,Matriculado,14.37,88.78,7,1,28,2026-I,Medio,6,3,2.62,7,1,Tranquilo,1.3,1
4157,202604157,Dani,Asenjo,17,Masculino,Enfermería,Ciencias de la Salud,7,1998-07-31,Reserva,15.05,81.65,7,1,28,2026-I,Medio,6,5,2.85,5,2,Motivado,2.0,5
4158,202604158,Mateo,Bolaños,21,Masculino,Administración,Ciencias Empresariales,4,2004-07-19,Matriculado,17.01,93.72,7,1,28,2026-I,Bajo,5,4,4.54,5,3,Estresado,1.7,6
4159,202604159,Federico,Llanos,17,Femenino,Arquitectura,Arquitectura,9,2007-07-14,Matriculado,12.46,97.42,8,1,32,2026-I,Alto,8,7,1.66,6,1,Ansioso,2.8,4
4160,202604160,Paulina,Bello,23,Masculino,Administración,Ciencias Empresariales,10,2009-02-01,Reserva,10.28,89.73,4,0,16,2026-I,Alto,2,7,1.37,8,2,Motivado,1.7,5
4161,202604161,Asunción,Boada,29,Masculino,Enfermería,Ciencias de la Salud,5,2001-06-07,Reserva,13.24,60.69,7,3,28,2026-I,Medio,2,9,1.29,7,5,Ansioso,2.6,2
4162,202604162,Benjamín,Quintanilla,27,Masculino,Marketing,Ciencias Empresariales,3,2005-05-17,Reserva,13.01,62.62,5,3,20,2026-I,Medio,3,7,4.5,8,5,Feliz,0.4,1
4163,202604163,Macario,Pedrero,19,Masculino,Arquitectura,Arquitectura,10,1996-11-13,Matriculado,18.15,91.62,5,0,20,2026-I,Bajo,4,9,2.82,4,1,Estresado,0.1,2
4164,202604164,Mamen,Pombo,26,Femenino,Contabilidad,Ciencias Empresariales,8,2007-03-22,Matriculado,18.17,78.72,8,3,32,2026-I,Bajo,8,6,2.74,9,3,Feliz,0.1,5
4165,202604165,Haroldo,Hervia,19,Femenino,Derecho,Derecho,10,2005-08-27,Reserva,13.7,89.77,4,3,16,2026-I,Medio,4,8,2.54,8,3,Feliz,0.6,2
4166,202604166,Yéssica,Agullo,28,Femenino,Ingeniería de Sistemas,Ingeniería,6,2008-08-11,Matriculado,19.35,88.56,8,2,32,2026-I,Bajo,3,6,2.29,10,5,Ansioso,2.4,2
4167,202604167,Leocadio,Armas,18,Masculino,Arquitectura,Arquitectura,7,1997-08-14,Retirado,19.98,68.11,4,2,16,2026-I,Bajo,6,6,3.11,7,1,Motivado,0.6,2
